order_id,order_date,category,subcategory,region,channel,order_amount,status,updated_at
249,2026-03-28 14:42:47.784989,食品,生鲜,西北,天猫,152.13,paid,2026-06-22 11:54:47.841566
250,2026-03-28 11:18:47.784989,食品,饮料,华南,线上官网,70.18,paid,2026-06-22 11:54:47.841936
251,2026-03-28 16:04:47.784989,服装,女装,华东,线上官网,203.8,paid,2026-06-22 11:54:47.842301
252,2026-03-28 14:10:47.784989,家居,家具,东北,抖音,912.97,paid,2026-06-22 11:54:47.842661
253,2026-03-28 15:33:47.784989,食品,生鲜,西北,拼多多,114.06,cancelled,2026-06-22 11:54:47.843020
254,2026-03-28 16:54:47.784989,服装,女装,西南,线上官网,145.0,paid,2026-06-22 11:54:47.843385
255,2026-03-28 17:21:47.784989,食品,饮料,华中,京东,26.06,paid,2026-06-22 11:54:47.843743
256,2026-03-28 22:51:47.784989,电子产品,配件,东北,抖音,4196.44,paid,2026-06-22 11:54:47.844100
257,2026-03-28 16:33:47.784989,美妆,香水,西北,京东,709.13,paid,2026-06-22 11:54:47.844462
258,2026-03-28 16:49:47.784989,食品,零食,西南,天猫,148.71,paid,2026-06-22 11:54:47.844820
259,2026-03-28 12:35:47.784989,电子产品,电脑,华中,抖音,4688.99,paid,2026-06-22 11:54:47.845179
260,2026-03-28 09:59:47.784989,服装,童装,华北,天猫,483.84,cancelled,2026-06-22 11:54:47.845552
261,2026-03-28 17:29:47.784989,食品,零食,东北,线上官网,193.89,paid,2026-06-22 11:54:47.845910
262,2026-03-28 10:13:47.784989,电子产品,手机,西南,拼多多,716.84,paid,2026-06-22 11:54:47.846282
263,2026-03-28 14:55:47.784989,食品,零食,西南,抖音,149.54,paid,2026-06-22 11:54:47.846640
264,2026-03-28 13:27:47.784989,电子产品,手机,东北,京东,1114.7,paid,2026-06-22 11:54:47.846996
265,2026-03-28 21:36:47.784989,电子产品,手机,西南,线上官网,4204.89,paid,2026-06-22 11:54:47.847360
266,2026-03-28 19:24:47.784989,服装,女装,华东,线上官网,231.93,paid,2026-06-22 11:54:47.847730
267,2026-03-28 14:52:47.784989,家居,厨具,西南,天猫,481.4,paid,2026-06-22 11:54:47.848089
268,2026-03-28 12:56:47.784989,服装,童装,东北,拼多多,57.9,paid,2026-06-22 11:54:47.848452
269,2026-03-28 16:44:47.784989,家居,床品,华中,京东,2371.28,refunded,2026-06-22 11:54:47.848822
270,2026-03-28 17:54:47.784989,食品,生鲜,华中,线上官网,105.29,paid,2026-06-22 11:54:47.849197
271,2026-03-28 18:58:47.784989,美妆,彩妆,华北,线下门店,509.26,paid,2026-06-22 11:54:47.849555
272,2026-03-28 14:23:47.784989,美妆,香水,华北,线下门店,759.49,paid,2026-06-22 11:54:47.849927
273,2026-03-28 09:49:47.784989,家居,家具,东北,线上官网,767.73,paid,2026-06-22 11:54:47.850283
274,2026-03-28 22:12:47.784989,食品,饮料,东北,天猫,187.16,cancelled,2026-06-22 11:54:47.850639
275,2026-03-28 20:43:47.784989,食品,饮料,西北,天猫,196.61,paid,2026-06-22 11:54:47.851104
276,2026-03-28 15:37:47.784989,电子产品,配件,西南,线下门店,4915.15,paid,2026-06-22 11:54:47.851480
277,2026-03-28 15:07:47.784989,服装,女装,西北,线上官网,474.67,paid,2026-06-22 11:54:47.851850
278,2026-03-28 14:43:47.784989,美妆,彩妆,西北,拼多多,624.15,paid,2026-06-22 11:54:47.852215
279,2026-03-28 15:07:47.784989,电子产品,手机,华南,拼多多,2983.96,paid,2026-06-22 11:54:47.852587
280,2026-03-28 10:50:47.784989,食品,饮料,华中,线上官网,182.25,paid,2026-06-22 11:54:47.852962
281,2026-03-28 09:17:47.784989,电子产品,手机,华中,天猫,908.25,paid,2026-06-22 11:54:47.853337
282,2026-03-28 19:10:47.784989,美妆,护肤,西南,京东,51.19,paid,2026-06-22 11:54:47.853706
283,2026-03-28 11:20:47.784989,电子产品,手机,华中,线上官网,4400.47,paid,2026-06-22 11:54:47.854595
284,2026-03-28 18:19:47.784989,食品,饮料,华北,天猫,180.66,paid,2026-06-22 11:54:47.855015
285,2026-03-28 11:36:47.784989,服装,男装,华中,天猫,64.76,paid,2026-06-22 11:54:47.855222
286,2026-03-28 17:48:47.784989,电子产品,配件,东北,拼多多,1994.86,paid,2026-06-22 11:54:47.855422
287,2026-03-28 18:39:47.784989,美妆,香水,华中,线上官网,72.07,paid,2026-06-22 11:54:47.855614
288,2026-03-28 13:12:47.784989,美妆,护肤,西南,线上官网,601.26,paid,2026-06-22 11:54:47.855820
289,2026-03-28 15:15:47.784989,服装,女装,西北,天猫,131.73,paid,2026-06-22 11:54:47.856012
290,2026-03-28 09:10:47.784989,美妆,彩妆,华中,线上官网,428.55,paid,2026-06-22 11:54:47.856215
291,2026-03-28 11:35:47.784989,服装,女装,华东,天猫,108.47,cancelled,2026-06-22 11:54:47.856409
292,2026-03-28 22:56:47.784989,电子产品,手机,东北,拼多多,3714.47,paid,2026-06-22 11:54:47.856604
293,2026-03-28 21:54:47.784989,电子产品,电脑,华北,线上官网,1460.27,paid,2026-06-22 11:54:47.856798
294,2026-03-28 22:57:47.784989,电子产品,手机,华北,天猫,2242.57,paid,2026-06-22 11:54:47.856973
295,2026-03-28 09:04:47.784989,电子产品,电脑,华南,天猫,3671.92,paid,2026-06-22 11:54:47.857206
296,2026-03-28 20:22:47.784989,食品,饮料,华中,线下门店,178.28,paid,2026-06-22 11:54:47.857397
297,2026-03-28 12:15:47.784989,服装,女装,华北,京东,470.88,paid,2026-06-22 11:54:47.857613
298,2026-03-28 13:53:47.784989,家居,家具,华东,线上官网,1348.57,paid,2026-06-22 11:54:47.857810
299,2026-03-28 12:53:47.784989,食品,零食,西北,线上官网,56.97,paid,2026-06-22 11:54:47.857987
300,2026-03-28 09:01:47.784989,食品,饮料,华中,线上官网,196.47,paid,2026-06-22 11:54:47.858194
301,2026-03-28 18:33:47.784989,服装,男装,西南,天猫,240.23,paid,2026-06-22 11:54:47.858391
302,2026-03-28 19:40:47.784989,电子产品,配件,华南,天猫,4858.42,paid,2026-06-22 11:54:47.858565
303,2026-03-28 14:40:47.784989,家居,床品,西南,线上官网,1734.61,paid,2026-06-22 11:54:47.858739
304,2026-03-28 13:58:47.784989,食品,生鲜,西南,线上官网,130.21,paid,2026-06-22 11:54:47.858913
305,2026-03-28 12:08:47.784989,家居,厨具,西北,京东,1405.74,paid,2026-06-22 11:54:47.859092
306,2026-03-28 13:24:47.784989,美妆,彩妆,华南,拼多多,715.34,paid,2026-06-22 11:54:47.859268
307,2026-03-28 10:19:47.784989,家居,床品,东北,拼多多,1685.94,paid,2026-06-22 11:54:47.859442
308,2026-03-28 10:39:47.784989,美妆,香水,华东,拼多多,89.4,paid,2026-06-22 11:54:47.859617
309,2026-03-28 11:35:47.784989,食品,零食,华南,拼多多,191.27,paid,2026-06-22 11:54:47.859792
310,2026-03-28 09:08:47.784989,食品,生鲜,华中,拼多多,197.78,paid,2026-06-22 11:54:47.859969
311,2026-03-28 21:57:47.784989,美妆,彩妆,华北,京东,379.85,paid,2026-06-22 11:54:47.860152
312,2026-03-28 19:57:47.784989,食品,生鲜,西南,拼多多,161.12,paid,2026-06-22 11:54:47.860326
313,2026-03-28 14:49:47.784989,电子产品,手机,西南,京东,2612.86,paid,2026-06-22 11:54:47.860499
314,2026-03-28 12:18:47.784989,电子产品,手机,西北,线上官网,817.21,paid,2026-06-22 11:54:47.860672
315,2026-03-28 17:44:47.784989,食品,零食,华东,天猫,84.24,paid,2026-06-22 11:54:47.860843
316,2026-03-28 15:21:47.784989,美妆,彩妆,华南,天猫,668.23,paid,2026-06-22 11:54:47.861016
317,2026-03-28 13:22:47.784989,电子产品,电脑,华中,京东,4364.44,paid,2026-06-22 11:54:47.861193
318,2026-03-28 14:53:47.784989,美妆,彩妆,西南,线上官网,426.5,paid,2026-06-22 11:54:47.861367
319,2026-03-28 18:27:47.784989,电子产品,电脑,华东,天猫,4467.48,paid,2026-06-22 11:54:47.861541
320,2026-03-28 09:32:47.784989,食品,饮料,东北,线上官网,192.78,paid,2026-06-22 11:54:47.861714
321,2026-03-28 21:47:47.784989,食品,生鲜,华南,天猫,118.4,paid,2026-06-22 11:54:47.861898
322,2026-03-28 09:38:47.784989,电子产品,手机,华中,天猫,3614.33,paid,2026-06-22 11:54:47.862078
323,2026-03-28 17:53:47.784989,美妆,护肤,华东,京东,580.27,cancelled,2026-06-22 11:54:47.862259
324,2026-03-28 11:01:47.784989,家居,家具,华东,天猫,1641.57,cancelled,2026-06-22 11:54:47.862434
325,2026-03-28 14:05:47.784989,电子产品,手机,东北,天猫,2245.22,paid,2026-06-22 11:54:47.862607
326,2026-03-28 12:28:47.784989,家居,床品,华东,拼多多,1588.77,paid,2026-06-22 11:54:47.862789
327,2026-03-28 19:57:47.784989,食品,饮料,华中,天猫,147.19,paid,2026-06-22 11:54:47.862968
328,2026-03-28 17:35:47.784989,食品,生鲜,西北,线上官网,164.81,paid,2026-06-22 11:54:47.863148
329,2026-03-28 21:58:47.784989,电子产品,电脑,华南,拼多多,4113.51,paid,2026-06-22 11:54:47.863335
330,2026-03-28 13:52:47.784989,家居,家具,东北,抖音,1996.98,paid,2026-06-22 11:54:47.863489
331,2026-03-28 20:09:47.784989,服装,女装,华中,拼多多,191.22,paid,2026-06-22 11:54:47.863646
332,2026-03-28 22:37:47.784989,家居,床品,东北,京东,2879.64,paid,2026-06-22 11:54:47.863800
333,2026-03-28 12:06:47.784989,电子产品,配件,华北,抖音,1960.3,paid,2026-06-22 11:54:47.863959
334,2026-03-28 20:07:47.784989,服装,童装,华中,拼多多,134.48,paid,2026-06-22 11:54:47.864131
335,2026-03-28 17:55:47.784989,电子产品,手机,东北,天猫,4498.09,paid,2026-06-22 11:54:47.864294
336,2026-03-28 19:19:47.784989,食品,生鲜,华中,天猫,166.29,paid,2026-06-22 11:54:47.864460
337,2026-03-28 09:34:47.784989,家居,床品,华中,拼多多,217.02,paid,2026-06-22 11:54:47.864612
338,2026-03-28 16:49:47.784989,家居,床品,华北,拼多多,145.65,paid,2026-06-22 11:54:47.864768
339,2026-03-28 21:18:47.784989,电子产品,配件,东北,京东,4722.86,paid,2026-06-22 11:54:47.864922
340,2026-03-28 19:04:47.784989,食品,饮料,华南,线上官网,88.24,paid,2026-06-22 11:54:47.865084
341,2026-03-28 19:54:47.784989,食品,零食,西南,天猫,110.72,cancelled,2026-06-22 11:54:47.865243
342,2026-03-28 15:03:47.784989,服装,童装,华北,线上官网,363.71,paid,2026-06-22 11:54:47.865397
343,2026-03-28 19:42:47.784989,电子产品,配件,西南,线上官网,2538.1,paid,2026-06-22 11:54:47.865556
344,2026-03-28 12:53:47.784989,家居,厨具,西南,线下门店,1760.56,paid,2026-06-22 11:54:47.865712
345,2026-03-28 22:42:47.784989,服装,童装,西南,天猫,240.5,paid,2026-06-22 11:54:47.865866
346,2026-03-28 09:46:47.784989,美妆,香水,东北,京东,196.49,paid,2026-06-22 11:54:47.866020
347,2026-03-28 21:18:47.784989,电子产品,配件,东北,拼多多,2063.78,paid,2026-06-22 11:54:47.866237
348,2026-03-29 11:36:47.784989,服装,女装,东北,线上官网,170.85,paid,2026-06-22 11:54:47.866449
349,2026-03-29 12:36:47.784989,电子产品,配件,华北,天猫,1546.28,paid,2026-06-22 11:54:47.866606
350,2026-03-29 20:45:47.784989,服装,女装,西南,线上官网,119.72,paid,2026-06-22 11:54:47.866762
351,2026-03-29 18:56:47.784989,美妆,彩妆,华南,京东,383.88,paid,2026-06-22 11:54:47.866916
352,2026-03-29 15:38:47.784989,服装,男装,华南,天猫,350.25,paid,2026-06-22 11:54:47.867105
353,2026-03-29 20:06:47.784989,美妆,护肤,华东,抖音,559.02,paid,2026-06-22 11:54:47.867287
354,2026-03-29 14:18:47.784989,电子产品,配件,华南,线上官网,2372.65,paid,2026-06-22 11:54:47.867464
355,2026-03-29 14:55:47.784989,美妆,护肤,西南,天猫,138.74,paid,2026-06-22 11:54:47.867645
356,2026-03-29 22:56:47.784989,家居,家具,西北,抖音,1772.18,paid,2026-06-22 11:54:47.867819
357,2026-03-29 22:20:47.784989,食品,饮料,华北,抖音,80.78,paid,2026-06-22 11:54:47.867993
358,2026-03-29 09:00:47.784989,服装,童装,东北,天猫,406.67,paid,2026-06-22 11:54:47.868170
359,2026-03-29 13:48:47.784989,美妆,护肤,华南,线上官网,484.26,cancelled,2026-06-22 11:54:47.868342
360,2026-03-29 22:17:47.784989,家居,家具,华中,线上官网,2331.4,paid,2026-06-22 11:54:47.868520
361,2026-03-29 13:22:47.784989,美妆,香水,华中,拼多多,625.64,paid,2026-06-22 11:54:47.868691
362,2026-03-29 20:32:47.784989,家居,厨具,华东,抖音,724.95,cancelled,2026-06-22 11:54:47.868872
363,2026-03-29 19:30:47.784989,美妆,彩妆,华东,京东,608.09,paid,2026-06-22 11:54:47.869045
364,2026-03-29 14:07:47.784989,电子产品,手机,华南,京东,4681.15,paid,2026-06-22 11:54:47.869226
365,2026-03-29 14:18:47.784989,电子产品,手机,华北,天猫,1994.93,paid,2026-06-22 11:54:47.869550
366,2026-03-29 09:40:47.784989,家居,厨具,西北,抖音,2893.74,cancelled,2026-06-22 11:54:47.869872
367,2026-03-29 16:32:47.784989,家居,床品,西南,线下门店,857.04,paid,2026-06-22 11:54:47.870216
368,2026-03-29 10:02:47.784989,家居,厨具,西南,线上官网,1090.13,paid,2026-06-22 11:54:47.870599
369,2026-03-29 09:14:47.784989,服装,女装,西北,京东,310.05,paid,2026-06-22 11:54:47.870928
370,2026-03-29 09:53:47.784989,食品,零食,华中,线上官网,156.34,paid,2026-06-22 11:54:47.871127
371,2026-03-29 21:14:47.784989,电子产品,电脑,西北,抖音,4384.11,paid,2026-06-22 11:54:47.871318
372,2026-03-29 15:03:47.784989,服装,女装,西北,京东,102.46,paid,2026-06-22 11:54:47.871518
373,2026-03-29 15:10:47.784989,食品,饮料,华中,拼多多,91.91,paid,2026-06-22 11:54:47.871708
374,2026-03-29 09:39:47.784989,美妆,护肤,华南,京东,488.03,paid,2026-06-22 11:54:47.871904
375,2026-03-29 20:57:47.784989,家居,床品,西北,抖音,1727.64,paid,2026-06-22 11:54:47.872081
376,2026-03-29 13:46:47.784989,电子产品,配件,东北,拼多多,1149.39,paid,2026-06-22 11:54:47.872263
377,2026-03-29 09:16:47.784989,电子产品,手机,华东,京东,4205.99,paid,2026-06-22 11:54:47.872461
378,2026-03-29 21:26:47.784989,服装,男装,华东,拼多多,304.56,paid,2026-06-22 11:54:47.872635
379,2026-03-29 13:25:47.784989,美妆,护肤,东北,天猫,55.15,cancelled,2026-06-22 11:54:47.872821
380,2026-03-29 11:42:47.784989,家居,厨具,西北,京东,749.55,paid,2026-06-22 11:54:47.872989
381,2026-03-29 15:42:47.784989,家居,床品,华东,京东,1026.99,paid,2026-06-22 11:54:47.873168
382,2026-03-29 19:15:47.784989,服装,男装,华北,天猫,346.17,paid,2026-06-22 11:54:47.873345
383,2026-03-29 17:38:47.784989,家居,厨具,西南,天猫,1557.04,paid,2026-06-22 11:54:47.873522
384,2026-03-29 13:52:47.784989,美妆,彩妆,东北,抖音,439.1,cancelled,2026-06-22 11:54:47.873706
385,2026-03-29 21:22:47.784989,美妆,香水,西南,天猫,112.86,cancelled,2026-06-22 11:54:47.873889
386,2026-03-29 19:42:47.784989,服装,女装,东北,天猫,307.87,paid,2026-06-22 11:54:47.874062
387,2026-03-29 15:10:47.784989,电子产品,配件,西南,线上官网,4357.36,paid,2026-06-22 11:54:47.874243
388,2026-03-29 11:46:47.784989,美妆,香水,华南,线上官网,169.51,paid,2026-06-22 11:54:47.874428
389,2026-03-29 17:45:47.784989,美妆,香水,西南,京东,721.43,paid,2026-06-22 11:54:47.874602
390,2026-03-29 14:44:47.784989,服装,女装,东北,拼多多,201.03,paid,2026-06-22 11:54:47.874783
391,2026-03-29 18:15:47.784989,电子产品,电脑,华南,抖音,727.8,paid,2026-06-22 11:54:47.874957
392,2026-03-29 16:06:47.784989,电子产品,配件,东北,线上官网,2138.51,paid,2026-06-22 11:54:47.875135
393,2026-03-29 14:28:47.784989,家居,家具,西北,线上官网,360.76,paid,2026-06-22 11:54:47.875321
394,2026-03-29 22:51:47.784989,家居,家具,西北,天猫,2209.83,paid,2026-06-22 11:54:47.875498
395,2026-03-29 10:04:47.784989,食品,零食,华南,线上官网,152.1,paid,2026-06-22 11:54:47.875680
396,2026-03-29 17:38:47.784989,家居,厨具,华中,天猫,1078.2,paid,2026-06-22 11:54:47.875864
397,2026-03-29 22:10:47.784989,食品,生鲜,西北,线上官网,168.38,paid,2026-06-22 11:54:47.876043
398,2026-03-29 11:56:47.784989,美妆,彩妆,华南,线上官网,160.18,refunded,2026-06-22 11:54:47.876216
399,2026-03-29 22:38:47.784989,美妆,护肤,东北,天猫,464.46,paid,2026-06-22 11:54:47.876394
400,2026-03-29 19:27:47.784989,美妆,香水,华北,天猫,392.63,paid,2026-06-22 11:54:47.876578
401,2026-03-29 19:44:47.784989,电子产品,配件,西南,拼多多,3211.11,paid,2026-06-22 11:54:47.876761
402,2026-03-29 21:09:47.784989,食品,生鲜,华南,抖音,20.24,cancelled,2026-06-22 11:54:47.876940
403,2026-03-29 19:26:47.784989,家居,厨具,华东,京东,1857.39,paid,2026-06-22 11:54:47.877125
404,2026-03-29 15:59:47.784989,电子产品,电脑,华南,京东,1068.74,paid,2026-06-22 11:54:47.877307
405,2026-03-29 20:19:47.784989,服装,男装,华北,京东,348.72,paid,2026-06-22 11:54:47.877473
406,2026-03-29 12:44:47.784989,美妆,香水,华中,线上官网,140.33,paid,2026-06-22 11:54:47.877653
407,2026-03-29 15:31:47.784989,家居,厨具,西北,拼多多,1882.01,refunded,2026-06-22 11:54:47.877821
408,2026-03-29 15:13:47.784989,美妆,香水,华北,抖音,725.08,paid,2026-06-22 11:54:47.878013
409,2026-03-29 16:58:47.784989,美妆,香水,西北,线上官网,339.56,paid,2026-06-22 11:54:47.878176
410,2026-03-29 11:04:47.784989,食品,零食,华中,拼多多,117.25,paid,2026-06-22 11:54:47.878343
411,2026-03-29 20:22:47.784989,电子产品,手机,西北,拼多多,3498.21,paid,2026-06-22 11:54:47.878497
412,2026-03-29 13:46:47.784989,食品,生鲜,东北,线下门店,180.44,paid,2026-06-22 11:54:47.878684
413,2026-03-29 20:19:47.784989,电子产品,手机,华南,京东,1918.58,paid,2026-06-22 11:54:47.878858
414,2026-03-29 12:46:47.784989,美妆,护肤,东北,抖音,249.1,paid,2026-06-22 11:54:47.879045
415,2026-03-29 17:19:47.784989,美妆,护肤,西北,线上官网,243.94,paid,2026-06-22 11:54:47.879222
416,2026-03-29 14:45:47.784989,食品,生鲜,华北,京东,167.61,paid,2026-06-22 11:54:47.879396
417,2026-03-29 21:03:47.784989,家居,厨具,华东,京东,1157.99,cancelled,2026-06-22 11:54:47.879576
418,2026-03-29 14:53:47.784989,电子产品,电脑,西北,京东,4601.03,paid,2026-06-22 11:54:47.879793
419,2026-03-29 20:42:47.784989,电子产品,电脑,西南,天猫,2543.83,paid,2026-06-22 11:54:47.879984
420,2026-03-29 22:51:47.784989,电子产品,电脑,华东,线上官网,2776.69,paid,2026-06-22 11:54:47.880167
421,2026-03-29 15:24:47.784989,美妆,护肤,东北,天猫,335.65,refunded,2026-06-22 11:54:47.880352
422,2026-03-29 09:00:47.784989,服装,童装,西北,线上官网,168.11,paid,2026-06-22 11:54:47.880507
423,2026-03-29 11:07:47.784989,家居,家具,西南,线上官网,1826.17,paid,2026-06-22 11:54:47.880668
424,2026-03-29 19:58:47.784989,美妆,香水,西南,京东,140.47,paid,2026-06-22 11:54:47.880823
425,2026-03-29 20:29:47.784989,家居,家具,华东,京东,1013.53,paid,2026-06-22 11:54:47.880993
426,2026-03-29 16:23:47.784989,家居,厨具,华南,天猫,613.75,cancelled,2026-06-22 11:54:47.881215
427,2026-03-29 17:53:47.784989,食品,零食,华南,京东,165.74,cancelled,2026-06-22 11:54:47.881397
428,2026-03-29 19:17:47.784989,美妆,香水,华中,天猫,491.59,paid,2026-06-22 11:54:47.881572
429,2026-03-29 16:21:47.784989,家居,厨具,华中,抖音,866.97,paid,2026-06-22 11:54:47.881762
430,2026-03-29 11:54:47.784989,服装,童装,西北,天猫,161.33,paid,2026-06-22 11:54:47.881934
431,2026-03-29 15:28:47.784989,电子产品,手机,华南,线上官网,3219.62,paid,2026-06-22 11:54:47.882134
432,2026-03-29 16:07:47.784989,食品,生鲜,华北,线上官网,91.6,paid,2026-06-22 11:54:47.882308
433,2026-03-29 13:56:47.784989,服装,童装,西南,线上官网,284.2,paid,2026-06-22 11:54:47.882487
434,2026-03-29 20:24:47.784989,服装,男装,西北,京东,475.69,paid,2026-06-22 11:54:47.882662
435,2026-03-29 21:42:47.784989,电子产品,电脑,西北,京东,2111.63,paid,2026-06-22 11:54:47.882835
436,2026-03-29 09:03:47.784989,家居,厨具,华北,线上官网,1304.78,paid,2026-06-22 11:54:47.883009
437,2026-03-29 10:46:47.784989,电子产品,电脑,华北,线下门店,4834.22,paid,2026-06-22 11:54:47.883183
438,2026-03-30 15:52:47.784989,服装,女装,东北,线上官网,246.67,paid,2026-06-22 11:54:47.883399
439,2026-03-30 10:11:47.784989,服装,女装,西北,拼多多,234.35,paid,2026-06-22 11:54:47.883591
440,2026-03-30 14:12:47.784989,家居,床品,华东,拼多多,505.96,paid,2026-06-22 11:54:47.883764
